num_containers,cpu,arrival_rate,instant_tps,avg_cpu_util,prev_arrival_rate,response_time
2,45,18,14,0.766,14,842.8
3,49,21,19,0.6104761904761904,18,629.21
2,46,22,14,0.7904347826086957,21,1280.47
1,49,24,9,0.7289795918367347,22,2666.34
2,44,25,13,0.704090909090909,24,1447.29
1,49,27,8,0.7230612244897959,25,3005.73
2,47,27,14,0.7044680851063829,27,1515.94
3,42,27,18,0.7201587301587301,27,1050.87
3,48,26,18,0.6188194444444444,27,934.51
3,47,27,21,0.7105673758865247,26,974.05
3,46,27,21,0.7298550724637681,27,881.02
1,44,27,9,0.8047727272727272,27,3000.26
3,44,26,19,0.7355303030303029,27,877.51
2,47,25,14,0.6458510638297872,26,1453.44
2,47,24,14,0.7067021276595744,25,1306.96
2,44,25,15,0.7763636363636364,24,1294.13
1,47,24,9,0.7563829787234042,25,2646.11
1,40,23,8,0.8855,24,2571.56
3,45,22,20,0.7232592592592593,23,646.65
2,44,22,14,0.7893181818181817,22,1138.11
2,40,22,14,0.8360000000000001,22,1280.01
2,49,23,13,0.5976530612244898,22,1376.56
3,43,23,19,0.7065116279069769,23,730.55
1,48,24,8,0.7395833333333334,23,2677.95
1,40,24,8,0.88425,24,2677.81
1,45,26,8,0.7855555555555556,24,2907.16
2,42,27,14,0.8020238095238095,26,1494.37
3,44,30,20,0.7287878787878788,27,1085.76
3,47,29,22,0.7804964539007091,30,1083.18
3,40,26,20,0.8076666666666666,29,829.7
2,47,23,15,0.7685106382978724,26,1228.42
3,46,19,18,0.6766666666666666,23,365.48
1,43,17,9,0.8218604651162791,19,1883.18
3,46,14,14,0.5231884057971015,17,247.47
2,49,7,7,0.3224489795918367,14,175.0
2,40,5,5,0.290375,7,170.44
1,48,4,4,0.33437500000000003,5,231.64
1,42,4,4,0.37666666666666665,4,238.94
2,40,3,3,0.153625,4,201.9
3,43,3,3,0.1144186046511628,3,183.21
3,41,2,2,0.0783739837398374,3,152.71
2,49,2,2,0.09724489795918366,2,163.78
1,43,3,3,0.2837209302325581,2,158.89
1,40,4,4,0.411,3,169.92
2,41,6,6,0.34182926829268295,4,161.99
1,49,10,9,0.7230612244897959,6,1073.57
2,43,14,13,0.716046511627907,10,458.03
2,46,18,14,0.767608695652174,14,863.14
1,46,21,7,0.8082608695652175,18,2831.57
3,43,22,21,0.7581395348837209,21,564.1
2,40,24,14,0.773625,22,1458.01
3,45,25,20,0.7357037037037036,24,818.36
1,48,27,8,0.7439583333333334,25,3035.55
2,41,27,14,0.7953658536585367,27,1501.46
2,44,27,14,0.7605681818181818,27,1552.16
1,48,26,9,0.7402083333333334,27,2875.96
1,40,27,8,0.886,26,3000.06
3,41,27,20,0.8721138211382115,27,881.52
1,43,27,9,0.8206976744186046,27,3007.31
1,40,26,8,0.88175,27,2920.2
1,49,25,8,0.7208163265306122,26,2799.99
2,45,24,14,0.7012222222222222,25,1363.21
2,40,25,15,0.827375,24,1316.81
1,44,24,8,0.8006818181818182,25,2693.97
1,45,23,9,0.7906666666666666,24,2539.73
2,45,22,15,0.7632222222222222,23,1119.35
1,45,22,8,0.7831111111111111,22,2473.91
3,43,22,20,0.7778294573643412,22,669.34
1,40,23,9,0.88775,22,2534.35
2,47,23,15,0.7006382978723404,23,1092.4
2,46,24,14,0.6860869565217392,23,1333.01
3,40,24,20,0.7668333333333333,24,790.15
2,43,26,13,0.7095348837209303,24,1510.49
3,42,27,18,0.7365873015873017,26,1040.27
3,40,30,21,0.8531666666666666,27,1066.82
2,46,29,15,0.7817391304347827,30,1678.29
2,48,26,15,0.7584375,29,1488.24
1,48,23,9,0.7383333333333334,26,2559.23
1,49,19,9,0.7259183673469387,23,2108.84
2,44,17,15,0.786590909090909,19,726.91
3,43,14,14,0.5245736434108527,17,198.02
2,40,7,7,0.403,14,145.55
2,43,5,5,0.26639534883720933,7,138.28
3,42,4,4,0.1557936507936508,5,145.33
3,45,3,3,0.1214814814814815,4,147.9
2,45,4,4,0.22011111111111112,3,157.23
1,42,3,3,0.2983333333333333,4,128.63
3,42,3,3,0.1099206349206349,3,145.66
1,47,2,2,0.1734042553191489,3,126.54
1,46,2,2,0.1858695652173913,2,127.35
3,41,3,3,0.12422764227642277,2,145.03
1,40,4,4,0.41125,3,187.5
1,42,6,6,0.5885714285714285,4,232.76
3,43,10,10,0.3656589147286822,6,203.14
1,45,14,8,0.7846666666666667,10,1562.61
3,48,18,18,0.5828472222222223,14,352.15
1,44,21,9,0.8102272727272727,18,2302.87
1,49,22,9,0.7285714285714285,21,2424.62
3,43,24,19,0.7727131782945736,22,838.23
1,44,25,9,0.8025,24,2779.66
1,46,27,9,0.7754347826086957,25,2984.48
3,46,27,21,0.733840579710145,27,1001.33
3,47,27,22,0.7531914893617022,27,871.4
3,47,26,19,0.7138297872340426,27,884.65
3,43,27,21,0.81015503875969,26,990.54
1,46,27,9,0.768913043478261,27,2985.09
3,46,27,19,0.6686231884057972,27,945.75
3,40,26,20,0.8485,27,913.5
1,42,25,9,0.8419047619047618,26,2785.45
2,47,24,14,0.7059574468085106,25,1262.7
3,41,25,19,0.7780487804878049,24,531.35
1,43,24,9,0.8253488372093023,25,2090.91
1,42,23,9,0.8488095238095238,24,2528.45
1,46,22,9,0.7723913043478261,23,2422.31
2,43,22,14,0.7245348837209302,22,1178.01
1,45,22,9,0.7879999999999999,22,2419.11
1,44,23,9,0.8072727272727273,22,2552.48
2,44,23,15,0.80875,23,1183.07
3,45,24,21,0.7634814814814814,23,720.66
1,40,24,9,0.88575,24,2660.55
1,45,26,9,0.7875555555555556,24,2888.0
3,44,27,21,0.7868939393939393,26,934.45
3,42,30,21,0.7910317460317459,27,1114.03
3,43,29,20,0.8354263565891474,30,1104.67
1,49,26,9,0.7248979591836734,29,2865.2
2,40,23,13,0.783125,26,1328.47
2,47,19,15,0.773936170212766,23,1028.61
2,45,17,15,0.766888888888889,19,709.85
3,42,14,14,0.5581746031746032,17,202.81
1,41,7,7,0.6997560975609757,14,171.06
1,48,5,5,0.42583333333333334,7,159.81
3,41,4,4,0.16983739837398376,5,141.75
2,43,4,4,0.22697674418604652,4,141.05
1,46,3,3,0.2865217391304348,4,130.14
1,42,3,3,0.30857142857142855,3,128.98
3,40,2,2,0.0805,3,141.93
1,41,2,2,0.20878048780487807,2,127.39
1,48,3,3,0.2675,2,159.81
2,42,4,4,0.2252380952380952,3,166.01
3,41,6,6,0.22195121951219515,4,158.36
2,46,10,10,0.4521739130434783,6,173.45
3,44,14,14,0.4971969696969697,10,227.06
3,44,18,17,0.640530303030303,14,320.06
1,40,21,8,0.88975,18,2342.79
1,40,22,8,0.88225,21,2472.53
3,45,24,21,0.7577037037037038,22,775.87
1,41,25,9,0.8695121951219513,24,2739.62
1,44,27,9,0.8047727272727272,25,3001.06
3,46,27,21,0.7128260869565217,27,910.8
3,48,27,20,0.709375,27,1006.21
2,43,26,16,0.8047674418604652,27,1470.45
2,40,27,14,0.8445,26,1484.29
2,44,27,15,0.7956818181818182,27,1557.56
2,46,27,15,0.7707608695652175,27,1533.13
3,47,26,18,0.652127659574468,27,943.24
1,41,25,9,0.863658536585366,26,2770.38
3,48,24,21,0.726388888888889,25,746.82
1,49,25,9,0.7289795918367347,24,2763.47
3,49,24,20,0.6674149659863945,25,750.4
3,42,23,20,0.7575396825396824,24,669.16
1,49,22,8,0.720408163265306,23,2473.81
3,40,22,20,0.7795833333333334,22,729.58
1,47,22,8,0.7548936170212766,22,2453.73
3,44,23,21,0.7169696969696969,22,722.63
1,45,23,9,0.7937777777777778,23,2527.96
2,47,24,15,0.703404255319149,23,1311.34
3,46,24,19,0.6428260869565219,24,822.18
2,46,26,12,0.7409782608695653,24,1673.95
3,40,27,19,0.7760833333333333,26,957.73
3,42,30,20,0.7869841269841269,27,1168.81
1,44,29,9,0.7988636363636363,30,3206.17
1,45,26,9,0.7851111111111111,29,2885.98
2,47,23,15,0.7123404255319148,26,1237.95
1,44,19,9,0.8059090909090908,23,2100.16
1,40,17,9,0.87125,19,1885.23
1,42,14,9,0.8478571428571428,17,1556.8
3,46,7,7,0.24108695652173914,14,146.69
2,40,5,5,0.276125,7,137.17
3,44,4,4,0.14795454545454545,5,142.36
2,41,3,3,0.18134146341463417,4,132.75
3,45,4,4,0.14214814814814813,3,139.82
1,45,3,3,0.34955555555555556,4,150.68
1,40,3,3,0.317,3,126.84
2,48,2,2,0.11135416666666667,3,135.21
2,47,2,2,0.09053191489361702,2,134.03
3,40,3,3,0.11741666666666667,2,153.76
2,40,4,3,0.21699999999999997,3,164.14
3,43,6,6,0.22147286821705428,4,162.39
3,42,10,10,0.40206349206349196,6,198.27
2,49,14,13,0.6473469387755102,10,418.5
1,48,18,9,0.7406250000000001,14,1974.43
3,44,21,18,0.7050757575757576,18,688.49
2,43,22,14,0.74,21,1204.58
1,48,24,9,0.7418750000000001,22,2629.24
2,44,25,14,0.7737499999999999,24,1403.94
1,45,27,9,0.7902222222222223,25,2976.33
3,45,27,20,0.7465925925925927,27,931.26
3,41,27,20,0.8308943089430895,27,946.28
1,42,26,9,0.8433333333333333,27,2869.4
1,46,27,8,0.7693478260869566,26,3012.85
3,44,27,17,0.6805303030303029,27,1019.54
3,43,26,19,0.6825581395348838,27,921.43
3,46,25,20,0.7300724637681161,26,790.55
1,40,24,9,0.88475,25,2671.77
1,46,25,9,0.7719565217391305,24,2746.5
2,40,24,14,0.847125,25,1275.44
2,40,23,15,0.802625,24,1169.04
2,43,22,14,0.7358139534883722,23,1200.88
1,49,22,8,0.726938775510204,22,2456.23
3,41,22,20,0.8009756097560977,22,572.26
3,45,23,19,0.7115555555555555,22,712.55
3,44,23,19,0.6712878787878788,23,728.17
2,47,24,14,0.7153191489361702,23,1336.45
3,44,24,18,0.6884090909090909,24,907.03
1,43,26,9,0.8313953488372093,24,2849.75
3,46,27,19,0.7371014492753624,26,941.81
1,43,30,9,0.826046511627907,27,3311.97
2,43,29,14,0.7470930232558141,30,1720.76
3,41,26,19,0.7403252032520328,29,889.65
3,42,23,19,0.7415079365079364,26,726.52
2,44,19,14,0.7784090909090908,23,934.31
1,43,17,9,0.8234883720930233,19,1861.26
2,45,14,14,0.6897777777777778,17,325.32
3,43,7,7,0.2616279069767442,14,186.14
2,45,5,5,0.26066666666666666,7,148.02
1,47,4,4,0.35234042553191486,5,149.11
1,48,3,3,0.2572916666666667,4,156.33
3,45,4,4,0.14237037037037037,3,148.61
1,44,3,3,0.28045454545454546,4,152.43
3,49,3,3,0.10034013605442177,3,155.79
1,41,2,2,0.2051219512195122,3,124.8
2,46,2,2,0.10402173913043479,2,135.91
3,47,3,3,0.09340425531914893,2,141.47
2,43,4,4,0.22313953488372093,3,150.37
3,42,6,5,0.23658730158730157,4,165.77
2,49,10,10,0.4701020408163265,6,229.36
3,44,14,14,0.5123484848484848,10,282.87
2,46,18,14,0.7258695652173913,14,860.77
3,49,21,19,0.6673469387755102,18,495.83
1,41,22,9,0.8697560975609756,21,2413.48
2,49,24,14,0.6933673469387754,22,1345.99
1,44,25,9,0.8084090909090909,24,2749.08
3,45,27,19,0.69,25,977.43
2,40,27,14,0.848875,27,1524.89
1,40,27,7,0.9375,27,3660.08
2,42,26,13,0.7470238095238095,27,1556.33
3,48,27,21,0.7141666666666667,26,1018.79
2,41,27,16,0.8725609756097562,27,1574.46
1,48,27,9,0.7391666666666667,27,2981.72
3,47,26,20,0.6568794326241134,27,859.93
3,41,25,20,0.7652845528455285,26,827.77
1,45,24,9,0.7891111111111111,25,2613.57
1,40,25,9,0.88775,24,2771.27
1,49,24,9,0.7259183673469387,25,2640.76
2,47,23,13,0.6630851063829788,24,1306.31
2,45,22,13,0.6890000000000001,23,1243.03
3,47,22,19,0.6956737588652483,22,670.23
3,45,22,20,0.6881481481481481,22,606.12
3,46,23,20,0.7471014492753625,22,694.16
3,44,23,20,0.7490151515151515,23,721.6
1,45,24,9,0.7917777777777778,23,2652.14
2,45,24,14,0.7324444444444445,24,1311.06
2,42,26,15,0.8667857142857142,24,1512.67
2,48,27,15,0.6690625,26,1497.15
1,41,30,8,0.8597560975609757,27,3351.53
3,42,29,20,0.7640476190476191,30,1063.36
3,47,26,21,0.7382978723404255,29,877.08
3,48,23,19,0.6209027777777777,26,735.43
1,42,19,9,0.8473809523809523,23,2117.76
2,44,17,14,0.7248863636363635,19,792.39
3,42,14,14,0.5348412698412697,17,190.55
2,45,7,7,0.3541111111111111,14,155.42
3,43,5,5,0.174031007751938,7,151.51
1,42,4,4,0.3926190476190476,5,125.11
3,44,3,3,0.12704545454545454,4,141.79
2,47,4,4,0.20425531914893616,3,148.87
3,49,3,3,0.08931972789115647,4,139.98
1,41,3,3,0.30902439024390244,3,124.07
3,43,2,2,0.0758139534883721,3,146.33
3,40,2,2,0.09616666666666665,2,142.62
3,46,3,3,0.11210144927536234,2,148.91
3,47,4,4,0.1275177304964539,3,177.77
2,47,6,6,0.32968085106382977,4,229.66
1,44,10,9,0.8068181818181818,6,1084.72
3,49,14,14,0.49857142857142855,10,271.86
3,46,18,17,0.6427536231884059,14,333.6
3,44,21,19,0.6996969696969697,18,546.14
3,42,22,19,0.7179365079365079,21,612.81
3,44,24,21,0.7312878787878786,22,723.8
3,40,25,21,0.8409999999999999,24,866.93
1,43,27,9,0.8265116279069767,25,2990.33
3,44,27,20,0.7565909090909091,27,872.85
1,40,27,9,0.8845,27,2987.56
2,40,26,15,0.873,27,1393.79
3,43,27,20,0.7717054263565892,26,934.57
2,43,27,14,0.7779069767441861,27,1522.14
2,40,27,15,0.79175,27,1440.01
2,48,26,15,0.6915625000000001,27,1477.75
3,42,25,19,0.7935714285714286,26,867.54
1,40,24,9,0.889,25,2640.62
1,41,25,9,0.8634146341463416,24,2764.07
3,44,24,18,0.6713636363636364,25,820.73
1,43,23,9,0.8300000000000001,24,2540.72
3,45,22,20,0.738,23,618.41
1,44,22,9,0.8093181818181817,22,2428.58
1,49,22,8,0.7240816326530611,22,2462.62
2,41,23,14,0.7845121951219513,22,1222.14
3,44,23,20,0.7872727272727272,23,700.58
3,43,24,20,0.7844186046511629,23,809.61
2,46,24,15,0.7797826086956523,24,1334.55
3,43,26,19,0.7813178294573643,24,947.62
3,46,27,20,0.7631159420289855,26,1022.35
3,49,30,21,0.7321088435374149,27,1154.5
3,41,29,20,0.7331707317073171,30,1096.66
1,47,26,8,0.7546808510638298,29,2914.89
3,42,23,19,0.7803174603174602,26,739.2
2,43,19,14,0.843953488372093,23,1055.5
1,40,17,9,0.88525,19,1894.13
1,43,14,9,0.822093023255814,17,1555.61
1,45,7,7,0.6146666666666667,14,162.51
3,48,5,5,0.17222222222222222,7,148.83
1,41,4,4,0.3973170731707317,5,127.64
2,49,3,3,0.16826530612244897,4,139.65
3,41,4,4,0.16560975609756098,3,160.14
1,46,3,3,0.266304347826087,4,129.39
3,43,3,3,0.10550387596899224,3,138.79
1,46,2,2,0.17782608695652175,3,124.96
1,43,2,2,0.20162790697674418,2,125.85
1,46,3,3,0.27260869565217394,2,126.19
2,48,4,4,0.19125,3,148.36
2,48,6,6,0.2989583333333334,4,183.36
1,49,10,8,0.7240816326530611,6,1076.47
2,40,14,13,0.7755000000000001,10,584.38
1,49,18,8,0.7224489795918367,14,2006.33
2,48,21,14,0.7416666666666667,18,1099.68
3,42,22,19,0.7965873015873015,21,710.95
2,49,24,14,0.713265306122449,22,1390.87
3,42,25,19,0.7663492063492062,24,797.12
2,43,27,15,0.8097674418604652,25,1541.95
1,45,27,9,0.79,27,2976.61
3,47,27,20,0.7061702127659575,27,1020.82
2,41,26,14,0.7918292682926831,27,1402.62
1,41,27,7,0.9134146341463416,26,3577.18
1,44,27,9,0.8068181818181818,27,2979.5
1,46,27,9,0.7743478260869565,27,2983.17
3,49,26,20,0.6347619047619047,27,875.7
1,40,25,9,0.893,26,2760.42
2,49,24,14,0.6793877551020409,25,1315.27
3,46,25,19,0.7166666666666668,24,935.06
3,48,24,18,0.6123611111111111,25,869.97
1,44,23,9,0.8027272727272726,24,2551.01
3,46,22,19,0.7014492753623188,23,741.96
1,45,22,9,0.7904444444444444,22,2440.45
1,41,22,9,0.868048780487805,22,2420.26
1,47,23,9,0.7548936170212766,22,2533.1
2,44,23,14,0.7374999999999999,23,1222.84
1,43,24,9,0.8206976744186046,23,2655.09
2,44,24,14,0.7151136363636363,24,1265.14
2,41,26,15,0.7775609756097562,24,1478.2
1,49,27,9,0.723673469387755,26,2997.81
2,40,30,14,0.80525,27,1799.26
3,49,29,19,0.5718367346938775,30,1041.8
3,41,26,21,0.8207317073170733,29,881.93
1,49,23,8,0.7230612244897959,26,2567.22
2,48,19,15,0.7284375000000001,23,1009.53
2,48,17,14,0.6227083333333333,19,786.01
1,44,7,7,0.6399999999999999,17,249.57
1,41,5,5,0.495609756097561,7,188.49
2,42,4,4,0.23428571428571426,5,137.36
1,45,3,3,0.2782222222222222,4,126.06
2,40,4,4,0.209875,3,131.31
2,41,3,3,0.1571951219512195,4,133.48
3,43,3,3,0.11155038759689924,3,137.17
2,45,2,2,0.10855555555555556,3,133.13
1,45,2,2,0.18355555555555556,2,125.45
1,47,3,3,0.25851063829787235,2,150.3
3,41,4,4,0.15292682926829274,3,154.73
3,43,6,6,0.2135658914728682,4,162.67
2,48,10,10,0.47125,6,271.26
1,47,14,9,0.7542553191489362,10,1552.48
2,47,18,15,0.7681914893617021,14,865.95
2,42,21,15,0.8713095238095238,18,1163.92
1,49,22,9,0.7265306122448979,21,2431.76
1,40,24,9,0.883,22,2643.0
2,41,25,14,0.8415853658536586,24,1362.01
1,46,27,9,0.7741304347826088,25,2978.48
3,48,27,21,0.731875,27,970.95
1,45,27,9,0.7866666666666666,27,2959.79
3,47,26,19,0.6970921985815602,27,949.72
2,49,27,15,0.7322448979591837,26,1505.02
1,45,27,8,0.7824444444444444,27,3007.19
3,45,27,21,0.7734814814814814,27,934.96
1,46,26,9,0.7686956521739131,27,2856.34
3,41,25,21,0.7938211382113821,26,857.4
2,46,24,15,0.7335869565217392,25,1335.22
2,42,25,14,0.7530952380952382,24,1378.65
2,46,24,15,0.7414130434782609,25,1224.64
3,48,23,19,0.6651388888888888,24,735.42
2,40,22,14,0.8103750000000001,23,1129.57
1,43,22,9,0.8281395348837209,22,2432.12
1,46,22,9,0.7715217391304349,22,2432.09
2,44,23,14,0.730340909090909,22,1215.08
3,41,23,20,0.8216260162601626,23,743.27
3,43,24,20,0.7717829457364341,23,798.71
1,42,24,9,0.8426190476190476,24,2664.44
1,45,26,9,0.7946666666666666,24,2815.77
3,44,27,20,0.7612121212121211,26,885.56
3,46,30,22,0.7517391304347827,27,1031.21
3,47,26,20,0.7126950354609928,30,880.3
2,46,23,14,0.7370652173913045,26,1257.03
2,49,19,13,0.5661224489795919,23,1098.55
2,45,17,15,0.7702222222222223,19,780.17
2,41,14,13,0.7756097560975611,17,320.87
3,41,7,7,0.24951219512195122,14,148.59
2,41,5,5,0.2779268292682927,7,135.49
2,44,4,4,0.2139772727272727,5,133.83
1,44,3,3,0.29431818181818176,4,129.66
2,48,4,4,0.1934375,3,148.56
3,47,3,3,0.11248226950354609,4,143.81
3,41,3,3,0.1164227642276423,3,144.06
1,43,2,2,0.18627906976744188,3,124.65
1,42,2,2,0.1983333333333333,2,126.08
3,41,3,3,0.12495934959349594,2,142.31
2,40,4,4,0.240375,3,138.84
2,49,6,6,0.26908163265306123,4,165.24
1,49,10,9,0.7242857142857142,6,1098.65
3,42,14,14,0.5246825396825398,10,210.59
3,49,18,18,0.5895238095238096,14,358.41
2,47,21,15,0.7224468085106384,18,1064.26
1,46,22,9,0.7771739130434784,21,2434.5
3,48,24,19,0.6661805555555556,22,834.23
3,46,25,20,0.7071739130434783,24,897.99
3,44,27,19,0.7361363636363637,25,1060.11
2,47,27,15,0.7672340425531914,27,1492.24
3,45,27,20,0.7589629629629628,27,981.22
3,49,26,21,0.7179591836734693,27,839.14
2,46,27,14,0.631304347826087,26,1518.91
2,48,27,15,0.704375,27,1417.67
1,41,27,9,0.8697560975609756,27,2937.62
3,42,26,19,0.7507936507936509,27,928.02
3,48,25,19,0.6458333333333334,26,976.89
2,47,24,14,0.7308510638297873,25,1450.15
3,49,25,19,0.6614965986394558,24,876.62
2,46,24,14,0.6808695652173914,25,1301.97
3,48,23,18,0.6215972222222222,24,765.3
3,41,22,20,0.8158536585365855,23,587.12
1,41,22,7,0.8985365853658538,22,3051.82
2,42,22,15,0.8639285714285714,22,1133.39
1,44,23,8,0.8034090909090909,22,2563.52
3,42,23,21,0.8368253968253968,23,691.53
3,47,24,18,0.6124113475177305,23,827.87
2,49,24,15,0.7347959183673468,24,1337.12
1,43,26,9,0.8251162790697675,24,2840.61
3,47,27,21,0.7187943262411347,26,899.99
3,49,30,19,0.662312925170068,27,1127.03
1,43,29,9,0.8234883720930233,30,3171.31
3,46,26,21,0.7407971014492755,29,906.8
1,45,23,9,0.7922222222222222,26,2508.29
2,40,19,14,0.81125,23,988.05
2,47,17,15,0.7167021276595744,19,784.19
1,43,14,9,0.8253488372093023,17,1526.82
3,40,7,7,0.28291666666666665,14,147.21
1,47,5,5,0.431063829787234,7,126.03
3,47,4,4,0.1322695035460993,5,145.01
1,43,3,3,0.29674418604651165,4,127.06
2,44,4,4,0.20931818181818182,3,144.51
1,42,3,3,0.29880952380952375,4,125.93
1,43,3,3,0.2876744186046512,3,124.25
3,46,2,2,0.06543478260869566,3,136.17
2,47,2,2,0.10372340425531915,2,132.35
1,41,3,3,0.2990243902439025,2,157.01
3,46,4,4,0.15130434782608698,3,165.86
2,41,6,6,0.31207317073170737,4,183.75
2,46,10,9,0.5007608695652175,6,248.63
2,41,14,13,0.7663414634146342,10,386.46
3,41,18,17,0.7108130081300813,14,342.88
2,41,21,13,0.7376829268292684,18,1179.0
3,42,22,20,0.7869841269841269,21,571.51
1,42,24,9,0.8464285714285714,22,2670.61
2,47,25,15,0.7498936170212767,24,1301.65
1,49,27,9,0.7275510204081632,25,2966.42
2,46,27,14,0.7647826086956522,27,1587.75
3,45,27,20,0.7548148148148148,27,989.34
1,40,26,9,0.88875,27,2867.45
3,46,27,19,0.7137681159420292,26,972.16
3,41,27,20,0.8004065040650408,27,967.43
1,49,27,9,0.7244897959183673,27,3003.64
2,43,26,15,0.8408139534883721,27,1497.29
1,49,25,9,0.7228571428571428,26,2768.33
3,49,24,18,0.6505442176870747,25,803.18
1,40,25,8,0.8885,24,2783.42
1,49,24,9,0.7222448979591837,25,2665.37
3,41,23,19,0.7397560975609756,24,728.15
2,49,22,14,0.6917346938775509,23,1165.47
2,40,22,15,0.879125,22,1085.69
2,46,22,15,0.736304347826087,22,1141.99
2,43,23,14,0.7584883720930232,22,1199.27
1,42,23,8,0.8395238095238095,23,2582.47
2,43,24,13,0.7468604651162791,23,1364.87
1,47,24,9,0.7570212765957446,24,2618.24
3,42,26,21,0.8202380952380952,24,871.03
2,40,27,15,0.874625,26,1432.18
2,43,30,14,0.7466279069767442,27,1768.2
2,43,29,14,0.7611627906976745,30,1688.88
3,40,26,21,0.8213333333333335,29,959.12
1,47,23,9,0.7534042553191489,26,2540.64
2,42,19,14,0.7988095238095237,23,939.99
3,40,17,17,0.6643333333333333,19,257.49
3,48,14,14,0.45381944444444433,17,208.79
2,43,7,7,0.3851162790697674,14,152.29
2,44,5,5,0.28625,7,138.94
1,42,4,4,0.39238095238095233,5,127.52
2,42,3,3,0.1755952380952381,4,132.51
3,45,4,4,0.1522222222222222,3,139.3
1,48,3,3,0.25625000000000003,4,125.57
1,42,3,3,0.3009523809523809,3,127.02
3,45,2,2,0.06666666666666667,3,142.57
2,46,2,2,0.0832608695652174,2,131.9
3,42,3,3,0.11904761904761904,2,155.11
1,44,4,4,0.3736363636363636,3,183.01
3,45,6,6,0.1965185185185185,4,156.17
3,49,10,10,0.32265306122448983,6,190.62
1,47,14,9,0.7629787234042552,10,1546.71
3,48,18,17,0.5806944444444444,14,302.27
1,41,21,9,0.8678048780487805,18,2329.63
3,49,22,21,0.6791156462585034,21,516.89
1,44,24,8,0.8077272727272726,22,2674.01
2,40,25,15,0.883625,24,1313.51
1,44,27,9,0.8109090909090909,25,2935.09
2,40,27,15,0.864875,27,1425.8
2,49,27,16,0.7401020408163265,27,1546.72
2,49,26,15,0.6745918367346938,27,1460.08
2,49,27,15,0.6618367346938776,26,1488.47
2,47,27,14,0.7286170212765958,27,1492.68
2,41,27,14,0.7621951219512195,27,1593.79
1,45,26,9,0.786,27,2880.44
1,45,25,9,0.7897777777777777,26,2734.08
1,47,24,9,0.7568085106382978,25,2640.44
1,46,25,9,0.7769565217391304,24,2773.48
3,45,24,19,0.7566666666666666,25,786.81
1,45,23,9,0.7886666666666666,24,2503.48
2,41,22,13,0.7609756097560977,23,1233.44
1,44,22,9,0.8022727272727271,22,2418.1
1,47,22,9,0.7502127659574468,22,2431.68
1,40,23,9,0.8905,22,2528.56
2,47,23,16,0.7643617021276595,23,1268.67
3,41,24,19,0.7517073170731708,23,816.78
1,40,24,9,0.885,24,2631.1
3,44,26,19,0.7204545454545453,24,899.08
2,40,27,14,0.8576250000000001,26,1531.15
1,47,30,9,0.7480851063829786,27,3309.3
3,46,29,19,0.6648550724637682,30,1057.05
2,49,26,15,0.713673469387755,29,1437.65
2,40,23,15,0.86875,26,1208.92
2,46,19,14,0.7097826086956522,23,963.87
1,45,17,9,0.7848888888888889,19,1876.12
3,47,14,14,0.4973758865248227,17,249.36
3,40,7,7,0.28224999999999995,14,153.09
2,47,5,5,0.24234042553191484,7,140.42
2,41,4,4,0.22963414634146342,5,134.7
1,44,3,3,0.29068181818181815,4,129.46
2,49,4,4,0.1860204081632653,3,154.9
3,46,3,3,0.10376811594202898,4,142.18
3,48,3,3,0.09340277777777778,3,146.98
2,44,2,2,0.09409090909090907,3,133.53
3,42,2,2,0.08230158730158729,2,144.2
2,41,3,3,0.165609756097561,2,143.89
1,40,4,4,0.403,3,191.34
1,44,6,6,0.5429545454545454,4,230.54
2,46,10,9,0.486304347826087,6,231.36
2,42,14,13,0.7366666666666667,10,477.25
2,40,18,14,0.82325,14,818.96
3,49,21,19,0.6606802721088435,18,498.44
2,43,22,15,0.778139534883721,21,1182.18
3,46,24,20,0.6953623188405798,22,787.34
3,49,25,21,0.6622448979591836,24,798.47
1,43,27,9,0.826046511627907,25,2989.54
2,47,27,14,0.6786170212765956,27,1461.55
3,42,27,19,0.7524603174603174,27,940.57
2,47,26,15,0.7708510638297873,27,1434.81
1,42,27,9,0.8409523809523809,26,3006.17
3,43,27,21,0.8030232558139535,27,926.19
3,42,27,21,0.8111111111111111,27,908.9
3,41,26,20,0.8006504065040652,27,888.08
2,40,25,14,0.811625,26,1488.75
2,45,24,14,0.7616666666666667,25,1357.32
1,48,25,9,0.7370833333333333,24,2777.85
1,46,24,9,0.7719565217391305,25,2628.2
3,49,23,21,0.6982312925170067,24,651.09
1,46,22,9,0.7693478260869566,23,2437.17
3,41,22,21,0.8159349593495935,22,581.0
3,40,22,18,0.7623333333333332,22,739.23
3,47,23,20,0.709645390070922,22,699.32
2,49,23,14,0.6695918367346939,23,1219.49
1,49,24,9,0.723469387755102,23,2668.28
3,45,24,19,0.7419259259259259,24,787.57
2,47,26,15,0.7732978723404255,24,1505.66
1,41,27,8,0.863658536585366,26,3010.02
3,46,30,20,0.7316666666666667,27,1117.02
3,49,29,19,0.6108163265306121,30,1087.88
1,42,26,9,0.8514285714285714,29,2846.01
3,44,23,17,0.6584090909090908,26,879.58
1,47,19,8,0.7506382978723404,23,2132.67
2,44,17,13,0.724659090909091,19,854.05
3,44,14,14,0.5023484848484848,17,206.44
2,44,7,7,0.3982954545454545,14,153.34
3,46,5,5,0.18014492753623187,7,151.62
1,40,4,4,0.40675,5,138.37
