num_containers,arrival_rate,cpu_shares_per_container,avg_cpu_usage,latency,processing_rate,previous_arrival_rate,arrival_change_rate,cpu_utilization,data_processing_rate
2,14,4300,3138.0,0.33741000000000004,14.05,17,0.8235294117647058,0.7297674418604652,1.0035714285714286
2,7,4300,1549.5,0.16146000000000002,7.0,14,0.5,0.36034883720930233,1.0
3,5,4400,766.6666666666666,0.16147,5.0,7,0.7142857142857143,0.17424242424242423,1.0
2,4,4600,1005.5000000000001,0.136,4.0,5,0.8,0.21858695652173915,1.0
3,3,4700,471.6666666666667,0.13981,3.02,4,0.75,0.10035460992907802,1.0066666666666666
3,4,4700,604.3333333333334,0.15025,4.03,3,1.3333333333333333,0.12858156028368795,1.0075
2,3,4600,673.5,0.13613,3.0,4,0.75,0.14641304347826087,1.0
1,3,4500,1229.0,0.12748,3.02,3,1.0,0.27311111111111114,1.0066666666666666
3,2,4700,275.0,0.14118,2.0,3,0.6666666666666666,0.05851063829787234,1.0
1,2,4500,806.0,0.12908,2.0,2,1.0,0.1791111111111111,1.0
1,3,4800,1247.0,0.12888,3.02,2,1.5,0.25979166666666664,1.0066666666666666
2,4,4200,848.5,0.146,4.0,3,1.3333333333333333,0.20202380952380952,1.0
2,6,4700,1462.0,0.15735,6.03,4,1.5,0.31106382978723407,1.0050000000000001
2,10,4000,2301.5,0.20629,10.0,6,1.6666666666666667,0.575375,1.0
1,14,4500,3567.0,1.54575,9.05,10,1.4,0.7926666666666666,0.6464285714285715
1,18,4800,3542.0,1.9926400000000002,9.05,14,1.2857142857142858,0.7379166666666667,0.5027777777777778
3,21,4700,3250.666666666666,0.51624,20.45,18,1.1666666666666667,0.6916312056737587,0.9738095238095238
3,22,4300,3046.0,0.6403300000000001,19.6,21,1.0476190476190477,0.7083720930232558,0.890909090909091
2,24,4500,3218.4999999999995,1.30444,15.1,22,1.0909090909090908,0.7152222222222221,0.6291666666666667
2,25,4200,3638.5,1.4141,16.3,24,1.0416666666666667,0.8663095238095239,0.652
3,27,4900,3353.0,1.05332,19.18,25,1.08,0.6842857142857143,0.7103703703703703
2,27,4600,3452.4999999999995,1.5896700000000001,15.65,27,1.0,0.7505434782608694,0.5796296296296296
3,27,4100,3133.0000000000005,1.0295,19.62,27,1.0,0.7641463414634148,0.7266666666666667
3,26,4600,3241.9999999999995,0.96827,20.38,27,0.9629629629629629,0.7047826086956521,0.7838461538461539
1,27,4100,3564.0,2.9531199999999997,9.15,26,1.0384615384615385,0.8692682926829268,0.3388888888888889
3,27,4300,3118.0,0.9460700000000001,19.48,27,1.0,0.7251162790697674,0.7214814814814815
3,27,4300,3275.0000000000005,1.02494,20.4,27,1.0,0.7616279069767443,0.7555555555555555
3,26,4900,3194.333333333333,0.89798,20.82,27,0.9629629629629629,0.6519047619047619,0.8007692307692308
3,25,4900,3469.6666666666665,0.8441799999999999,20.62,26,0.9615384615384616,0.7080952380952381,0.8248000000000001
2,24,4600,3309.0,1.29641,14.9,25,0.96,0.7193478260869566,0.6208333333333333
3,25,4900,3380.0000000000005,0.83447,20.52,24,1.0416666666666667,0.689795918367347,0.8208
2,24,4200,3127.5,1.2912000000000001,14.78,25,0.96,0.7446428571428572,0.6158333333333333
1,23,4500,3562.0,2.5223299999999997,9.12,24,0.9583333333333334,0.7915555555555556,0.39652173913043476
3,22,4400,3292.666666666667,0.55272,21.38,23,0.9565217391304348,0.7483333333333334,0.9718181818181818
1,22,4100,3548.0,2.41569,9.1,22,1.0,0.8653658536585366,0.41363636363636364
2,22,4200,3397.0,1.17946,15.4,22,1.0,0.8088095238095238,0.7000000000000001
2,23,4000,3464.0,1.23072,15.5,22,1.0454545454545454,0.866,0.6739130434782609
3,23,4800,3368.0,0.66473,21.07,23,1.0,0.7016666666666667,0.9160869565217391
2,24,4500,3500.0,1.3166600000000002,15.18,23,1.0434782608695652,0.7777777777777778,0.6325
2,24,4300,3288.5,1.24228,14.85,24,1.0,0.7647674418604651,0.61875
1,26,4100,3543.0,2.88619,9.03,24,1.0833333333333333,0.8641463414634146,0.34730769230769226
3,27,4000,3249.0,0.9629,21.62,26,1.0384615384615385,0.81225,0.8007407407407408
3,30,4200,3387.0,1.1481,20.27,27,1.1111111111111112,0.8064285714285714,0.6756666666666666
1,29,4800,3550.0,3.18201,9.12,30,0.9666666666666667,0.7395833333333334,0.31448275862068964
2,26,4300,3452.4999999999995,1.45771,14.47,29,0.896551724137931,0.802906976744186,0.5565384615384615
3,23,4700,2718.666666666667,0.7944500000000001,18.05,26,0.8846153846153846,0.5784397163120568,0.7847826086956522
1,19,4400,3558.0,2.08463,9.12,23,0.8260869565217391,0.8086363636363636,0.48
2,17,4900,3380.4999999999995,0.7686799999999999,14.93,19,0.8947368421052632,0.6898979591836734,0.878235294117647
2,14,4300,3103.5,0.33538,13.85,17,0.8235294117647058,0.7217441860465116,0.9892857142857142
3,7,4700,1201.3333333333333,0.15828,7.0,14,0.5,0.2556028368794326,1.0
1,5,4300,2077.0,0.12502,5.0,7,0.7142857142857143,0.4830232558139535,1.0
2,4,4200,915.5,0.13399,4.0,5,0.8,0.2179761904761905,1.0
2,3,4900,667.0,0.13513999999999998,3.0,4,0.75,0.13612244897959183,1.0
3,4,4500,685.3333333333334,0.14036,4.0,3,1.3333333333333333,0.15229629629629632,1.0
1,3,4100,1241.0,0.12635,3.0,4,0.75,0.3026829268292683,1.0
2,3,4300,745.0,0.13585,3.0,3,1.0,0.17325581395348838,1.0
2,2,4100,461.9999999999999,0.13628,2.0,3,0.6666666666666666,0.11268292682926827,1.0
2,2,4400,392.4999999999999,0.13385,2.0,2,1.0,0.08920454545454543,1.0
2,3,4700,752.0,0.13419999999999999,3.0,2,1.5,0.16,1.0
1,4,4900,1624.0,0.15644,4.0,3,1.3333333333333333,0.3314285714285714,1.0
1,6,4500,2395.0,0.20224,6.0,4,1.5,0.5322222222222223,1.0
2,10,4600,2209.0,0.20814,10.03,6,1.6666666666666667,0.4802173913043478,1.003
2,14,4800,2976.0,0.48894,13.68,10,1.4,0.62,0.9771428571428571
3,18,4000,2907.666666666666,0.34957,17.95,14,1.2857142857142858,0.7269166666666665,0.9972222222222222
1,21,4600,3547.0,2.31917,9.07,18,1.1666666666666667,0.7710869565217391,0.4319047619047619
2,22,4500,3047.5000000000005,1.29375,13.93,21,1.0476190476190477,0.6772222222222223,0.6331818181818182
2,24,4400,3322.0,1.35462,14.75,22,1.0909090909090908,0.755,0.6145833333333334
2,25,4800,3285.0,1.4376600000000002,15.35,24,1.0416666666666667,0.684375,0.614
1,27,4900,3549.0,2.9540100000000002,9.12,25,1.08,0.7242857142857143,0.33777777777777773
1,27,4500,3551.0,2.96812,9.07,27,1.0,0.7891111111111111,0.33592592592592596
2,27,4200,3238.5,1.5293800000000002,15.28,27,1.0,0.7710714285714285,0.5659259259259259
3,26,4700,3344.0,0.94728,22.0,27,0.9629629629629629,0.7114893617021276,0.8461538461538461
2,27,4700,3508.5,1.75058,13.53,26,1.0384615384615385,0.7464893617021277,0.5011111111111111
1,27,4000,3549.0,3.0010700000000003,9.0,27,1.0,0.88725,0.3333333333333333
2,27,4300,3396.5,1.53955,14.43,27,1.0,0.7898837209302325,0.5344444444444444
3,26,4600,3031.666666666666,0.88463,19.07,27,0.9629629629629629,0.6590579710144926,0.7334615384615385
1,25,4800,3551.0,2.74942,9.1,26,0.9615384615384616,0.7397916666666666,0.364
3,24,4000,2777.3333333333335,0.84373,18.3,25,0.96,0.6943333333333334,0.7625000000000001
1,25,4900,3545.0,2.75355,9.1,24,1.0416666666666667,0.7234693877551021,0.364
2,24,4800,3269.0,1.3018299999999998,15.03,25,0.96,0.6810416666666667,0.62625
3,23,4200,3203.333333333333,0.78434,19.3,24,0.9583333333333334,0.7626984126984127,0.8391304347826087
2,22,4600,3211.9999999999995,1.13867,14.55,23,0.9565217391304348,0.6982608695652173,0.6613636363636364
3,22,4100,3243.6666666666665,0.6045900000000001,20.75,22,1.0,0.7911382113821138,0.9431818181818182
2,22,4500,3535.0,1.09715,15.57,22,1.0,0.7855555555555556,0.7077272727272728
1,23,4700,3557.0,2.53687,9.05,22,1.0454545454545454,0.7568085106382979,0.3934782608695652
3,23,4100,3248.0,0.64952,20.7,23,1.0,0.7921951219512195,0.9
1,24,4300,3537.0,2.65515,9.05,23,1.0434782608695652,0.8225581395348838,0.3770833333333334
1,24,4100,3547.0,2.652,9.05,24,1.0,0.8651219512195122,0.3770833333333334
3,26,4000,3016.3333333333335,0.97742,18.88,24,1.0833333333333333,0.7540833333333333,0.7261538461538461
3,27,4500,3574.666666666667,0.9207000000000001,21.43,26,1.0384615384615385,0.7943703703703704,0.7937037037037037
2,30,4600,3542.5,1.7112,15.38,27,1.1111111111111112,0.7701086956521739,0.5126666666666667
1,29,4000,3552.0,3.19815,9.05,30,0.9666666666666667,0.888,0.3120689655172414
1,26,4600,3554.0,2.84421,9.18,29,0.896551724137931,0.7726086956521739,0.35307692307692307
2,23,4500,3271.0,1.17522,14.78,26,0.8846153846153846,0.7268888888888889,0.6426086956521739
1,19,4100,3566.0,2.05905,9.22,23,0.8260869565217391,0.8697560975609756,0.4852631578947369
1,17,4200,3544.0,1.8813499999999999,9.05,19,0.8947368421052632,0.8438095238095238,0.5323529411764706
3,14,4900,2308.0,0.27874,14.05,17,0.8235294117647058,0.4710204081632653,1.0035714285714286
3,7,4500,1096.3333333333333,0.18441,7.0,14,0.5,0.2436296296296296,1.0
1,5,4200,2017.9999999999998,0.13815,5.0,7,0.7142857142857143,0.48047619047619045,1.0
2,4,4300,945.0,0.13403,4.0,5,0.8,0.21976744186046512,1.0
2,3,4500,661.0,0.12981,3.0,4,0.75,0.1468888888888889,1.0
3,4,4700,581.6666666666666,0.15159999999999998,4.0,3,1.3333333333333333,0.12375886524822695,1.0
2,3,4800,711.0000000000001,0.13237000000000002,3.0,4,0.75,0.14812500000000003,1.0
3,3,4200,487.33333333333326,0.14014,3.0,3,1.0,0.11603174603174601,1.0
1,2,4000,837.0,0.12539,2.0,3,0.6666666666666666,0.20925,1.0
3,3,4000,486.9999999999999,0.13407,3.0,2,1.5,0.12174999999999997,1.0
1,4,4800,1640.0,0.15225999999999998,4.03,3,1.3333333333333333,0.3416666666666667,1.0075
2,6,4800,1403.0,0.18802000000000002,5.97,4,1.5,0.29229166666666667,0.995
3,10,4400,1524.6666666666665,0.19127000000000002,10.05,6,1.6666666666666667,0.3465151515151515,1.0050000000000001
1,14,4800,3567.0,1.54504,9.07,10,1.4,0.743125,0.6478571428571429
3,18,4100,2686.666666666667,0.44588,17.5,14,1.2857142857142858,0.6552845528455286,0.9722222222222222
3,21,4300,3101.6666666666665,0.61982,18.93,18,1.1666666666666667,0.7213178294573643,0.9014285714285715
1,22,4300,3725.0,2.95053,7.47,21,1.0476190476190477,0.8662790697674418,0.33954545454545454
3,24,4300,3205.0,0.81414,19.65,22,1.0909090909090908,0.7453488372093023,0.81875
1,25,4900,3541.0,2.7596,9.07,24,1.0416666666666667,0.7226530612244898,0.3628
1,27,4100,3581.0,2.93972,9.15,25,1.08,0.8734146341463415,0.3388888888888889
3,27,4500,3081.333333333333,0.94726,20.25,27,1.0,0.6847407407407406,0.75
2,27,4100,3405.0,1.44075,15.32,27,1.0,0.8304878048780487,0.5674074074074075
1,26,4100,3525.0,2.90789,8.95,27,0.9629629629629629,0.8597560975609756,0.34423076923076923
3,27,4600,3088.6666666666665,0.9394199999999999,20.5,26,1.0384615384615385,0.6714492753623188,0.7592592592592593
3,27,4900,3374.0,0.93062,22.9,27,1.0,0.6885714285714286,0.8481481481481481
2,27,4100,3404.0,1.4413099999999999,15.7,27,1.0,0.8302439024390244,0.5814814814814815
3,26,4600,2944.333333333333,0.92796,18.7,27,0.9629629629629629,0.6400724637681159,0.7192307692307692
1,25,4700,3536.0,2.74302,9.12,26,0.9615384615384616,0.7523404255319149,0.36479999999999996
1,24,4400,3547.0,2.64849,9.07,25,0.96,0.8061363636363637,0.3779166666666667
2,25,4800,3155.0,1.49802,13.45,24,1.0416666666666667,0.6572916666666667,0.5379999999999999
2,24,4400,3590.5,1.25269,15.9,25,0.96,0.8160227272727273,0.6625
2,23,4700,3472.0,1.18156,14.97,24,0.9583333333333334,0.7387234042553191,0.6508695652173914
3,22,4000,2989.0000000000005,0.62285,19.98,23,0.9565217391304348,0.7472500000000001,0.9081818181818182
1,22,4500,3568.0,2.41779,9.1,22,1.0,0.7928888888888889,0.41363636363636364
3,22,4300,3269.9999999999995,0.62858,19.82,22,1.0,0.7604651162790697,0.9009090909090909
2,23,4400,3388.0,1.15497,15.62,22,1.0454545454545454,0.77,0.6791304347826087
1,23,4200,3543.0,2.54232,9.07,23,1.0,0.8435714285714285,0.3943478260869565
2,24,4900,3577.5,1.30334,15.05,23,1.0434782608695652,0.7301020408163266,0.6270833333333333
1,24,4000,3554.0,2.62611,9.15,24,1.0,0.8885,0.38125000000000003
3,26,4400,3038.0000000000005,0.98775,18.8,24,1.0833333333333333,0.6904545454545455,0.7230769230769231
3,27,4900,3041.0,0.9933500000000001,18.9,26,1.0384615384615385,0.6206122448979592,0.7
3,30,4500,3357.3333333333335,1.0974000000000002,20.95,27,1.1111111111111112,0.7460740740740741,0.6983333333333334
1,29,4000,3561.0,3.18779,9.1,30,0.9666666666666667,0.89025,0.3137931034482758
3,26,4200,2999.6666666666665,0.89978,19.3,29,0.896551724137931,0.7142063492063492,0.7423076923076923
1,23,4400,3542.0,2.55492,9.0,26,0.8846153846153846,0.805,0.391304347826087
1,19,4800,3557.0,2.0975300000000003,9.05,23,0.8260869565217391,0.7410416666666667,0.47631578947368425
2,17,4100,3245.5,0.78159,14.8,19,0.8947368421052632,0.7915853658536586,0.8705882352941177
3,14,4200,2214.3333333333335,0.25481,13.93,17,0.8235294117647058,0.5272222222222223,0.995
3,7,4800,1101.0,0.16278,7.0,14,0.5,0.229375,1.0
1,5,4600,2060.0,0.16699,5.0,7,0.7142857142857143,0.44782608695652176,1.0
2,4,4700,909.5,0.16294,4.0,5,0.8,0.19351063829787235,1.0
1,3,4900,1206.0,0.15050999999999998,3.0,4,0.75,0.24612244897959185,1.0
3,4,4400,626.0,0.14421,4.0,3,1.3333333333333333,0.14227272727272727,1.0
2,3,4900,698.0,0.14033,3.0,4,0.75,0.14244897959183672,1.0
2,3,4200,639.5,0.1398,3.0,3,1.0,0.15226190476190476,1.0
3,2,4600,336.0,0.13659000000000002,2.0,3,0.6666666666666666,0.07304347826086957,1.0
2,2,4600,444.5,0.13303,2.02,2,1.0,0.0966304347826087,1.01
3,3,4800,527.6666666666666,0.13541,3.0,2,1.5,0.10993055555555555,1.0
1,4,4600,1661.0,0.14341,4.0,3,1.3333333333333333,0.3610869565217391,1.0
3,6,4700,1012.3333333333335,0.15663,6.03,4,1.5,0.21539007092198584,1.0050000000000001
3,10,4500,1644.0,0.20156,10.03,6,1.6666666666666667,0.36533333333333334,1.003
1,14,4300,3555.0,1.53271,9.15,10,1.4,0.8267441860465117,0.6535714285714286
2,18,4800,3594.5,0.83601,15.32,14,1.2857142857142858,0.7488541666666667,0.8511111111111112
2,21,4700,3554.9999999999995,1.14075,15.43,18,1.1666666666666667,0.7563829787234042,0.7347619047619047
2,22,4200,3151.0,1.2118499999999999,14.05,21,1.0476190476190477,0.7502380952380953,0.6386363636363637
2,24,4800,3408.0000000000005,1.29084,15.18,22,1.0909090909090908,0.7100000000000001,0.6325
2,25,4500,3575.0,1.4091099999999999,15.4,24,1.0416666666666667,0.7944444444444444,0.616
3,27,4200,3170.666666666667,0.949,20.77,25,1.08,0.754920634920635,0.7692592592592592
1,27,4900,3556.0,2.99682,9.03,27,1.0,0.7257142857142858,0.33444444444444443
1,27,4900,3531.0,3.03262,8.9,27,1.0,0.7206122448979592,0.32962962962962966
1,26,4800,3554.0,2.85445,9.1,27,0.9629629629629629,0.7404166666666666,0.35
3,27,4600,3342.0,0.9360499999999999,21.23,26,1.0384615384615385,0.7265217391304348,0.7862962962962963
1,27,4100,3584.0,2.97132,9.05,27,1.0,0.8741463414634146,0.3351851851851852
2,27,4300,3098.5,1.52328,14.38,27,1.0,0.7205813953488373,0.5325925925925926
3,26,4500,3009.0,0.92348,18.57,27,0.9629629629629629,0.6686666666666666,0.7142307692307692
2,25,4000,3416.0,1.419,14.8,26,0.9615384615384616,0.854,0.5920000000000001
3,24,4600,3380.333333333333,0.79299,20.88,25,0.96,0.734855072463768,0.87
2,25,4000,3597.0,1.34094,15.65,24,1.0416666666666667,0.89925,0.626
1,24,4300,3547.0,2.6732600000000004,8.97,25,0.96,0.8248837209302325,0.37375
1,23,4100,3532.0,2.55303,9.03,24,0.9583333333333334,0.8614634146341463,0.3926086956521739
2,22,4900,3603.5,1.13653,15.65,23,0.9565217391304348,0.7354081632653061,0.7113636363636364
1,22,4800,3559.0,2.40949,9.15,22,1.0,0.7414583333333333,0.41590909090909095
2,22,4600,3381.5,1.1374300000000002,14.57,22,1.0,0.735108695652174,0.6622727272727272
1,23,4900,3537.0,2.53429,9.1,22,1.0454545454545454,0.7218367346938775,0.39565217391304347
3,23,4700,3108.333333333333,0.72193,19.23,23,1.0,0.6613475177304964,0.8360869565217391
3,24,4000,3295.666666666666,0.7349600000000001,19.8,23,1.0434782608695652,0.8239166666666665,0.8250000000000001
3,24,4700,2926.666666666667,0.7691399999999999,20.0,24,1.0,0.6226950354609929,0.8333333333333334
1,26,4800,3559.0,2.84825,9.15,24,1.0833333333333333,0.7414583333333333,0.35192307692307695
3,27,4900,3010.3333333333335,0.9578099999999999,19.15,26,1.0384615384615385,0.6143537414965987,0.7092592592592593
2,30,4600,3426.0,1.59019,15.45,27,1.1111111111111112,0.7447826086956522,0.515
3,29,4800,3585.6666666666665,1.0515,21.85,30,0.9666666666666667,0.7470138888888889,0.753448275862069
1,26,4100,3573.0,2.8347399999999996,9.2,29,0.896551724137931,0.8714634146341463,0.3538461538461538
3,23,4200,3227.6666666666665,0.74156,19.68,26,0.8846153846153846,0.7684920634920634,0.8556521739130435
2,19,4500,3413.0000000000005,0.92328,14.57,23,0.8260869565217391,0.7584444444444446,0.7668421052631579
2,17,4000,3360.0,0.80384,14.65,19,0.8947368421052632,0.84,0.861764705882353
2,14,4400,3056.5,0.35149,13.7,17,0.8235294117647058,0.694659090909091,0.9785714285714285
3,7,4100,1147.6666666666667,0.15744,7.0,14,0.5,0.2799186991869919,1.0
1,5,4400,2033.9999999999998,0.16932,5.0,7,0.7142857142857143,0.4622727272727272,1.0
1,4,4600,1693.0,0.12689,4.0,5,0.8,0.3680434782608696,1.0
1,3,4000,1257.0,0.12754000000000001,3.0,4,0.75,0.31425,1.0
1,4,4000,1603.0,0.15877000000000002,4.03,3,1.3333333333333333,0.40075,1.0075
1,3,4000,1255.0,0.12818000000000002,3.02,4,0.75,0.31375,1.0066666666666666
1,3,4000,1270.0,0.12561,3.0,3,1.0,0.3175,1.0
3,2,4200,308.6666666666666,0.13958,2.0,3,0.6666666666666666,0.07349206349206347,1.0
1,2,4800,850.0,0.12565,2.0,2,1.0,0.17708333333333334,1.0
2,3,4200,715.5,0.1355,3.0,2,1.5,0.17035714285714285,1.0
1,4,4100,1640.0,0.14866,4.0,3,1.3333333333333333,0.4,1.0
2,6,4300,1420.5,0.1745,6.03,4,1.5,0.3303488372093023,1.0050000000000001
3,10,4300,1524.6666666666665,0.20674,10.03,6,1.6666666666666667,0.3545736434108527,1.003
2,14,4400,3226.4999999999995,0.55464,13.53,10,1.4,0.7332954545454544,0.9664285714285714
1,18,4300,3552.0,1.9968800000000002,9.03,14,1.2857142857142858,0.826046511627907,0.5016666666666666
3,21,4300,3174.6666666666665,0.60266,19.57,18,1.1666666666666667,0.7382945736434108,0.9319047619047619
1,22,4100,3552.0,2.40758,9.15,21,1.0476190476190477,0.8663414634146341,0.41590909090909095
1,24,4400,3563.0,2.6589099999999997,9.05,22,1.0909090909090908,0.8097727272727273,0.3770833333333334
2,25,4200,3283.0000000000005,1.34763,15.7,24,1.0416666666666667,0.7816666666666667,0.628
1,27,4800,3581.0,2.9129,9.28,25,1.08,0.7460416666666667,0.3437037037037037
3,27,4800,3323.3333333333335,0.96789,20.27,27,1.0,0.6923611111111111,0.7507407407407407
2,27,4900,3253.5,1.59968,14.15,27,1.0,0.6639795918367347,0.5240740740740741
3,26,4700,3463.6666666666665,0.8580800000000001,20.77,27,0.9629629629629629,0.7369503546099291,0.7988461538461539
2,27,4500,3348.5,1.52773,14.95,26,1.0384615384615385,0.7441111111111111,0.5537037037037037
2,27,4900,3519.5,1.54654,15.75,27,1.0,0.718265306122449,0.5833333333333334
1,27,4100,3536.0,2.97869,9.05,27,1.0,0.8624390243902439,0.3351851851851852
3,26,4900,3424.666666666667,0.9273899999999999,19.98,27,0.9629629629629629,0.6989115646258504,0.7684615384615385
2,25,4300,3644.5,1.4311099999999999,15.38,26,0.9615384615384616,0.8475581395348837,0.6152000000000001
3,24,4600,3307.3333333333335,0.84129,19.95,25,0.96,0.7189855072463769,0.8312499999999999
1,25,4200,3561.0,2.759,9.07,24,1.0416666666666667,0.8478571428571429,0.3628
1,24,4400,3537.0,2.66018,9.0,25,0.96,0.8038636363636363,0.375
3,23,4900,3311.666666666667,0.75717,19.8,24,0.9583333333333334,0.6758503401360545,0.8608695652173913
3,22,4600,3244.9999999999995,0.6343,19.6,23,0.9565217391304348,0.7054347826086955,0.890909090909091
3,22,4700,3414.3333333333335,0.6361,20.43,22,1.0,0.7264539007092199,0.9286363636363636
1,22,4900,3547.0,2.4308,9.07,22,1.0,0.7238775510204082,0.4122727272727273
1,23,4500,3535.0,2.5475700000000003,9.05,22,1.0454545454545454,0.7855555555555556,0.3934782608695652
1,23,4900,3529.0,2.55608,9.0,23,1.0,0.720204081632653,0.391304347826087
2,24,4400,3094.5,1.35163,14.4,23,1.0434782608695652,0.7032954545454545,0.6
2,24,4300,3333.0,1.4004,14.28,24,1.0,0.7751162790697674,0.595
1,26,4000,3574.0,2.85396,9.1,24,1.0833333333333333,0.8935,0.35
2,27,4100,3245.0,1.5534100000000002,14.25,26,1.0384615384615385,0.7914634146341464,0.5277777777777778
1,30,4000,3542.0,3.28172,9.15,27,1.1111111111111112,0.8855,0.305
1,29,4800,3553.0,3.2003600000000003,9.05,30,0.9666666666666667,0.7402083333333334,0.3120689655172414
2,26,4200,3201.5,1.43034,14.65,29,0.896551724137931,0.7622619047619048,0.5634615384615385
2,23,4000,3261.5,1.23053,14.75,26,0.8846153846153846,0.815375,0.6413043478260869
3,19,4900,3158.333333333333,0.4103,18.88,23,0.8260869565217391,0.6445578231292516,0.9936842105263157
2,17,4700,3265.5,0.72274,15.18,19,0.8947368421052632,0.6947872340425532,0.8929411764705882
3,14,4300,2266.6666666666665,0.23086,14.03,17,0.8235294117647058,0.5271317829457364,1.002142857142857
3,7,4400,1148.6666666666667,0.15657,7.0,14,0.5,0.2610606060606061,1.0
3,5,4000,845.0000000000001,0.14708000000000002,5.0,7,0.7142857142857143,0.21125000000000002,1.0
1,4,4900,1668.0,0.14457,4.0,5,0.8,0.3404081632653061,1.0
1,3,4100,1234.0,0.1504,3.0,4,0.75,0.30097560975609755,1.0
3,4,4400,669.9999999999999,0.14869,4.0,3,1.3333333333333333,0.15227272727272725,1.0
2,3,4900,716.4999999999999,0.14536000000000002,3.0,4,0.75,0.14622448979591834,1.0
2,3,4000,768.5,0.15411000000000002,3.0,3,1.0,0.192125,1.0
1,2,4200,857.0,0.12426000000000001,2.0,3,0.6666666666666666,0.20404761904761906,1.0
3,2,4900,292.33333333333326,0.13896,2.0,2,1.0,0.05965986394557821,1.0
1,3,4800,1237.0,0.15974000000000002,3.0,2,1.5,0.2577083333333333,1.0
1,4,4900,1617.0,0.18011000000000002,4.0,3,1.3333333333333333,0.33,1.0
2,6,4300,1432.0,0.19187,6.0,4,1.5,0.3330232558139535,1.0
1,10,4600,3544.0,1.09139,9.1,6,1.6666666666666667,0.7704347826086957,0.9099999999999999
1,14,4600,3532.0,1.5358,9.12,10,1.4,0.7678260869565218,0.6514285714285714
2,18,4100,3245.0,0.9435399999999999,13.9,14,1.2857142857142858,0.7914634146341464,0.7722222222222223
3,21,4900,3117.6666666666665,0.5618,19.98,18,1.1666666666666667,0.6362585034013605,0.9514285714285714
3,22,4100,3099.3333333333335,0.70235,19.23,21,1.0476190476190477,0.7559349593495935,0.8740909090909091
1,24,4000,3539.0,2.64469,9.05,22,1.0909090909090908,0.88475,0.3770833333333334
2,25,4700,3408.5,1.34107,15.25,24,1.0416666666666667,0.7252127659574468,0.61
3,27,4300,3221.3333333333335,0.90961,20.57,25,1.08,0.7491472868217055,0.7618518518518519
1,27,4300,3733.0,3.7131999999999996,7.25,27,1.0,0.868139534883721,0.26851851851851855
2,27,4000,3170.5,1.48274,14.68,27,1.0,0.792625,0.5437037037037037
2,26,4500,3525.0,1.4713,15.4,27,0.9629629629629629,0.7833333333333333,0.5923076923076923
2,27,4900,3279.0,1.5875299999999999,14.47,26,1.0384615384615385,0.6691836734693878,0.5359259259259259
1,27,4300,3561.0,2.942,9.15,27,1.0,0.8281395348837209,0.3388888888888889
2,27,4200,3465.0,1.52308,14.12,27,1.0,0.825,0.522962962962963
1,26,4800,3543.0,2.85792,9.1,27,0.9629629629629629,0.738125,0.35
3,25,4900,3269.666666666666,0.86805,20.62,26,0.9615384615384616,0.6672789115646257,0.8248000000000001
3,24,4100,2701.0000000000005,0.81549,19.23,25,0.96,0.6587804878048782,0.80125
2,25,4400,3559.5,1.3703699999999999,16.0,24,1.0416666666666667,0.8089772727272727,0.64
1,24,4700,3552.0,2.6512,9.05,25,0.96,0.7557446808510638,0.3770833333333334
2,23,4500,3244.5,1.17949,14.7,24,0.9583333333333334,0.721,0.6391304347826087
1,22,4000,3527.0,2.4405300000000003,9.03,23,0.9565217391304348,0.88175,0.4104545454545454
1,22,4600,3543.0,2.4253,9.07,22,1.0,0.7702173913043479,0.4122727272727273
3,22,4900,3276.666666666667,0.60564,20.73,22,1.0,0.6687074829931974,0.9422727272727273
2,23,4500,3591.0,1.1938,15.68,22,1.0454545454545454,0.798,0.6817391304347826
3,23,4100,2915.666666666666,0.75652,19.35,23,1.0,0.7111382113821136,0.841304347826087
1,24,4000,3563.0,2.6065,9.22,23,1.0434782608695652,0.89075,0.3841666666666667
3,24,4000,3297.0,0.66535,22.0,24,1.0,0.82425,0.9166666666666666
2,26,4300,3088.5,1.51867,13.95,24,1.0833333333333333,0.7182558139534884,0.5365384615384615
2,27,4100,3142.5,1.54952,14.15,26,1.0384615384615385,0.7664634146341464,0.5240740740740741
1,30,4400,3554.0,3.28734,9.1,27,1.1111111111111112,0.8077272727272727,0.30333333333333334
2,29,4700,3436.0,1.5241600000000002,15.35,30,0.9666666666666667,0.731063829787234,0.5293103448275862
3,26,4300,3329.666666666667,0.79945,21.27,29,0.896551724137931,0.774341085271318,0.818076923076923
1,23,4600,3553.0,2.55229,9.05,26,0.8846153846153846,0.7723913043478261,0.3934782608695652
1,19,4700,3527.0,2.1181,8.97,23,0.8260869565217391,0.7504255319148936,0.47210526315789475
1,17,4400,3533.0,1.8765699999999998,9.1,19,0.8947368421052632,0.8029545454545455,0.5352941176470588
3,14,4400,2264.3333333333335,0.20017,14.05,17,0.8235294117647058,0.5146212121212121,1.0035714285714286
1,7,4000,2785.0,0.20268,7.03,14,0.5,0.69625,1.0042857142857142
1,5,4800,2009.9999999999998,0.14662,5.03,7,0.7142857142857143,0.41874999999999996,1.006
2,4,4000,867.0,0.14488,4.0,5,0.8,0.21675,1.0
2,3,4100,730.0,0.12991999999999998,3.0,4,0.75,0.17804878048780487,1.0
3,4,4500,636.0,0.14587,4.0,3,1.3333333333333333,0.14133333333333334,1.0
